code_metier;nom_inventaire;code_inventaire;nom_etablissement;adresse;code_postal;code_insee;nom_commune;code_departement;nom_departement;code_region;nom_region;etat_activite;nature_localisation;x_wgs84;y_wgs84;fiche_risque
SSP3890799;BASIAS;IDF9301742;;127 rue ANATOLE FRANCE;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.398159;48.923218;https://fiches-risques.brgm.fr/georisques/casias/SSP3890799
SSP3890800;BASIAS;IDF9301743;;" rue GAMBETTA et route de BONDY A SAINT-DENIS, actuelle avenue JEAN JAURES";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Manuel vérifié;2.3993068;48.92426;https://fiches-risques.brgm.fr/georisques/casias/SSP3890800
SSP3890801;BASIAS;IDF9301744;;"26 avenue JEAN JAURES, ex route de BONDY à SAINT-DENIS";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4004936;48.923973;https://fiches-risques.brgm.fr/georisques/casias/SSP3890801
SSP3890802;BASIAS;IDF9301745;;52 avenue JEAN JAURES;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.402827;48.92389;https://fiches-risques.brgm.fr/georisques/casias/SSP3890802
SSP3890803;BASIAS;IDF9301746;;"6 rue GAMBETTA, ex 5 rue GAMBETTA";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4025156;48.925716;https://fiches-risques.brgm.fr/georisques/casias/SSP3890803
SSP3890813;BASIAS;IDF9301756;;65 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4055152;48.933754;https://fiches-risques.brgm.fr/georisques/casias/SSP3890813
SSP3890804;BASIAS;IDF9301747;"DECAP'OUEST ; RECCA (SARL) ; BERCO FRANCE ; BERGER ; LEWIS BERGER & SONS";45 rue CHABROL;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4019446;48.927532;https://fiches-risques.brgm.fr/georisques/casias/SSP3890804
SSP3890805;BASIAS;IDF9301748;;79 rue RATEAU;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4066513;48.926098;https://fiches-risques.brgm.fr/georisques/casias/SSP3890805
SSP3890806;BASIAS;IDF9301749;;"108 rue RATEAU, ex 108 rue JEAN PIERRE TIMBAUD";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4094472;48.92502;https://fiches-risques.brgm.fr/georisques/casias/SSP3890806
SSP3890807;BASIAS;IDF9301750;;32 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4024;48.931255;https://fiches-risques.brgm.fr/georisques/casias/SSP3890807
SSP3890808;BASIAS;IDF9301751;;48 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4028368;48.931362;https://fiches-risques.brgm.fr/georisques/casias/SSP3890808
SSP3890809;BASIAS;IDF9301752;; avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Manuel vérifié;2.401677;48.931427;https://fiches-risques.brgm.fr/georisques/casias/SSP3890809
SSP3890810;BASIAS;IDF9301753;;30 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4020183;48.93158;https://fiches-risques.brgm.fr/georisques/casias/SSP3890810
SSP3890811;BASIAS;IDF9301754;;48 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.402824;48.931847;https://fiches-risques.brgm.fr/georisques/casias/SSP3890811
SSP3890812;BASIAS;IDF9301755;;65 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4043677;48.933014;https://fiches-risques.brgm.fr/georisques/casias/SSP3890812
SSP3890816;BASIAS;IDF9301759;;27 rue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4019513;48.932568;https://fiches-risques.brgm.fr/georisques/casias/SSP3890816
SSP3890817;BASIAS;IDF9301760;;30 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4008448;48.93185;https://fiches-risques.brgm.fr/georisques/casias/SSP3890817
SSP3890818;BASIAS;IDF9301761;;"101 avenue PAIX de la, actuelle avenue HENRI BARBUSSE";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.3982108;48.931904;https://fiches-risques.brgm.fr/georisques/casias/SSP3890818
SSP3890819;BASIAS;IDF9301762;; Autoroute A1;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.3919616;48.933796;https://fiches-risques.brgm.fr/georisques/casias/SSP3890819
SSP3890820;BASIAS;IDF9301763;; Autoroute A1;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.3939145;48.934605;https://fiches-risques.brgm.fr/georisques/casias/SSP3890820
SSP3890821;BASIAS;IDF9301764;;93 rue WALDECK ROCHET;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Manuel vérifié;2.4083157;48.944794;https://fiches-risques.brgm.fr/georisques/casias/SSP3890821
SSP3890822;BASIAS;IDF9301765;;84 avenue WALDECK ROCHET;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Non renseigné;2.411561;48.94231;https://fiches-risques.brgm.fr/georisques/casias/SSP3890822
SSP3890823;BASIAS;IDF9301766;;7 rue CLEMENT ADER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Manuel vérifié;2.4143515;48.93703;https://fiches-risques.brgm.fr/georisques/casias/SSP3890823
SSP3890824;BASIAS;IDF9301767;;1 rue CLEMENT ADER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Manuel vérifié;2.413027;48.936714;https://fiches-risques.brgm.fr/georisques/casias/SSP3890824
SSP3890874;BASIAS;IDF9301817;;12 rue CLEMENT ADER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Manuel vérifié;2.41461;48.936363;https://fiches-risques.brgm.fr/georisques/casias/SSP3890874
SSP3890825;BASIAS;IDF9301768;;6 rue CLEMENT ADER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Manuel vérifié;2.413531;48.936077;https://fiches-risques.brgm.fr/georisques/casias/SSP3890825
SSP3890826;BASIAS;IDF9301769;;"24 avenue LOUIS BLERIOT ; avenue JEAN MERMOZ";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.411373;48.93515;https://fiches-risques.brgm.fr/georisques/casias/SSP3890826
SSP3890827;BASIAS;IDF9301770;;22 avenue LOUIS BLERIOT;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4109085;48.934937;https://fiches-risques.brgm.fr/georisques/casias/SSP3890827
SSP3890828;BASIAS;IDF9301771;;2 rue MARYSE BASTIE;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4142249;48.934666;https://fiches-risques.brgm.fr/georisques/casias/SSP3890828
SSP3890829;BASIAS;IDF9301772;;8 rue MARYSE BASTIE;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.413255;48.934036;https://fiches-risques.brgm.fr/georisques/casias/SSP3890829
SSP3890830;BASIAS;IDF9301773;;10 rue MARYSE BASTIE;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4128997;48.933792;https://fiches-risques.brgm.fr/georisques/casias/SSP3890830
SSP3890831;BASIAS;IDF9301774;;11 rue NUNGESSER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4136226;48.93348;https://fiches-risques.brgm.fr/georisques/casias/SSP3890831
SSP3890832;BASIAS;IDF9301775;;3 rue NUNGESSER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4129941;48.9331;https://fiches-risques.brgm.fr/georisques/casias/SSP3890832
SSP3890833;BASIAS;IDF9301776;;112 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4110959;48.93242;https://fiches-risques.brgm.fr/georisques/casias/SSP3890833
SSP3890834;BASIAS;IDF9301777;;"104 avenue JEAN MERMOZ, ex route n°32";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4105906;48.932312;https://fiches-risques.brgm.fr/georisques/casias/SSP3890834
SSP3890835;BASIAS;IDF9301778;;94 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.409922;48.932293;https://fiches-risques.brgm.fr/georisques/casias/SSP3890835
SSP3890836;BASIAS;IDF9301779;;125 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4095955;48.933067;https://fiches-risques.brgm.fr/georisques/casias/SSP3890836
SSP3890837;BASIAS;IDF9301780;"BECK EXPORT AUTOMOBILE, ENLEV' AUTO ; CASSE-CENTER ; BEA - BECK EXPORT AUTOMOBILE ; SOBEMETAL";68 avenue JEAN MERMOZ;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Manuel vérifié;2.408623;48.930676;https://fiches-risques.brgm.fr/georisques/casias/SSP3890837
SSP3890838;BASIAS;IDF9301781;;"51 rue VERDUN  de, ex sente à BASTIEN";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4110243;48.930225;https://fiches-risques.brgm.fr/georisques/casias/SSP3890838
SSP3890839;BASIAS;IDF9301782;;37 rue VERDUN de;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4123902;48.930943;https://fiches-risques.brgm.fr/georisques/casias/SSP3890839
SSP3890840;BASIAS;IDF9301783;;51 rue VERDUN de;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4134963;48.931202;https://fiches-risques.brgm.fr/georisques/casias/SSP3890840
SSP3890841;BASIAS;IDF9301784;;"15 rue VERDUN de, ex sente à BASTIEN";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4150229;48.92988;https://fiches-risques.brgm.fr/georisques/casias/SSP3890841
SSP3890842;BASIAS;IDF9301785;;15 rue VERDUN de;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4167697;48.92985;https://fiches-risques.brgm.fr/georisques/casias/SSP3890842
SSP3890843;BASIAS;IDF9301786;;"29 rue VERDUN  de, ex 5 - 15 rue de VERDUN";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4175613;48.92985;https://fiches-risques.brgm.fr/georisques/casias/SSP3890843
SSP3890844;BASIAS;IDF9301787;;"189 route FLANDRE de, ex 165 route de FLANDRE actuelle avenue PAUL VAILLANT COUTURIER";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4182556;48.92869;https://fiches-risques.brgm.fr/georisques/casias/SSP3890844
SSP3890845;BASIAS;IDF9301788;;207 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4174764;48.92801;https://fiches-risques.brgm.fr/georisques/casias/SSP3890845
SSP3890846;BASIAS;IDF9301789;;"171 avenue PAUL VAILLANT COUTURIER, ex 153 route de FLANDRE ex 15 route de FLANDRE";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4165742;48.927116;https://fiches-risques.brgm.fr/georisques/casias/SSP3890846
SSP3890847;BASIAS;IDF9301790;;161 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.415412;48.925663;https://fiches-risques.brgm.fr/georisques/casias/SSP3890847
SSP3890848;BASIAS;IDF9301791;;157 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.415125;48.925373;https://fiches-risques.brgm.fr/georisques/casias/SSP3890848
SSP3890849;BASIAS;IDF9301792;;"115 route FLANDRE de, ex 99, ex 97, ex 3 - 5 route de FLANDRE";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Non renseigné;2.4132936;48.923595;https://fiches-risques.brgm.fr/georisques/casias/SSP3890849
SSP3890850;BASIAS;IDF9301793;;140 rue RATEAU;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4124138;48.924828;https://fiches-risques.brgm.fr/georisques/casias/SSP3890850
SSP3890851;BASIAS;IDF9301794;;"141 rue RATEAU ; 7 rue RASPAIL";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4120016;48.92667;https://fiches-risques.brgm.fr/georisques/casias/SSP3890851
SSP3890852;BASIAS;IDF9301795;;185 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4144595;48.927406;https://fiches-risques.brgm.fr/georisques/casias/SSP3890852
SSP3890853;BASIAS;IDF9301796;;186 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4204814;48.92947;https://fiches-risques.brgm.fr/georisques/casias/SSP3890853
SSP3890854;BASIAS;IDF9301797;;180 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.421204;48.929047;https://fiches-risques.brgm.fr/georisques/casias/SSP3890854
SSP3890855;BASIAS;IDF9301798;;178 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.421678;48.927265;https://fiches-risques.brgm.fr/georisques/casias/SSP3890855
SSP3890856;BASIAS;IDF9301799;;"152 route FLANDRE de, actuelle avenue PAUL VAILLANT COUTURIER";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.418799;48.927177;https://fiches-risques.brgm.fr/georisques/casias/SSP3890856
SSP3890857;BASIAS;IDF9301800;;"168 route FLANDRE de, ex 154 route de FLANDRE act.avenue  PAUL VAILLANT COUTURIER";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.418115;48.926216;https://fiches-risques.brgm.fr/georisques/casias/SSP3890857
SSP3890858;BASIAS;IDF9301801;;"160 avenue PAUL VAILLANT COUTURIER, ex 160 à 170 ex 152 route de FLANDRE";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4178007;48.925964;https://fiches-risques.brgm.fr/georisques/casias/SSP3890858
SSP3890859;BASIAS;IDF9301802;;162 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.417131;48.925365;https://fiches-risques.brgm.fr/georisques/casias/SSP3890859
SSP3890860;BASIAS;IDF9301803;;160 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4168167;48.92505;https://fiches-risques.brgm.fr/georisques/casias/SSP3890860
SSP3890861;BASIAS;IDF9301804;;145 rue RATEAU;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4144838;48.925617;https://fiches-risques.brgm.fr/georisques/casias/SSP3890861
SSP3890862;BASIAS;IDF9301805;;"104 route FLANDRE de, actuelle avenue PAUL VAILLANT COUTURIER";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.413948;48.92329;https://fiches-risques.brgm.fr/georisques/casias/SSP3890862
SSP3890863;BASIAS;IDF9301806;;101 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4125829;48.9229;https://fiches-risques.brgm.fr/georisques/casias/SSP3890863
SSP3890864;BASIAS;IDF9301807;;"33 rue MARCELIN BERTHELOT ; 7 rue du PRESIDENT WILSON";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4146953;48.921204;https://fiches-risques.brgm.fr/georisques/casias/SSP3890864
SSP3890865;BASIAS;IDF9301808;;"53 avenue PAUL VAILLANT COUTURIER,  ex 45 route de FLANDRE";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.409618;48.92035;https://fiches-risques.brgm.fr/georisques/casias/SSP3890865
SSP3890866;BASIAS;IDF9301809;; route FLANDRE de;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.410463;48.919804;https://fiches-risques.brgm.fr/georisques/casias/SSP3890866
SSP3890867;BASIAS;IDF9301810;;36 avenue PAUL VAILLANT COUTURIER;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.410067;48.919567;https://fiches-risques.brgm.fr/georisques/casias/SSP3890867
SSP3890878;BASIAS;IDF9301821;;2 avenue CARNOT;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4158595;48.932476;https://fiches-risques.brgm.fr/georisques/casias/SSP3890878
SSP3890868;BASIAS;IDF9301811;;"1 rue BOBIGNY ; 22 route de FLANDRE, actuelle  PAUL VAILLANT COUTURIER";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4102442;48.919395;https://fiches-risques.brgm.fr/georisques/casias/SSP3890868
SSP3890869;BASIAS;IDF9301812;;25 rue BOBIGNY de;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4111574;48.91868;https://fiches-risques.brgm.fr/georisques/casias/SSP3890869
SSP3891254;BASIAS;IDF9302199;;120 rue DIDEROT;93700;93029;DRANCY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Manuel vérifié;2.4281971;48.917065;https://fiches-risques.brgm.fr/georisques/casias/SSP3891254
SSP3890870;BASIAS;IDF9301813;;11 rue NORMANDIE de;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.407338;48.91955;https://fiches-risques.brgm.fr/georisques/casias/SSP3890870
SSP3890871;BASIAS;IDF9301814;;"4 avenue PAUL VAILLANT COUTURIER, ex 4 ex 2 route de FLANDRE";93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.408182;48.918068;https://fiches-risques.brgm.fr/georisques/casias/SSP3890871
SSP3890876;BASIAS;IDF9301819;;109 rue ANIZAN CAVILLON;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.413321;48.932625;https://fiches-risques.brgm.fr/georisques/casias/SSP3890876
SSP3890877;BASIAS;IDF9301820;;54 rue VERDUN de;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4141388;48.93184;https://fiches-risques.brgm.fr/georisques/casias/SSP3890877
SSP3890879;BASIAS;IDF9301822;;6 avenue CARNOT;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4166372;48.932262;https://fiches-risques.brgm.fr/georisques/casias/SSP3890879
SSP3890880;BASIAS;IDF9301823;;19 rue MASSENA;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4181917;48.93147;https://fiches-risques.brgm.fr/georisques/casias/SSP3890880
SSP3890881;BASIAS;IDF9301824;;2 rue VERDUN de;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4198837;48.9311;https://fiches-risques.brgm.fr/georisques/casias/SSP3890881
SSP3890882;BASIAS;IDF9301825;;5 rue CHEVALIER DE LA BARRE du;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4242656;48.931545;https://fiches-risques.brgm.fr/georisques/casias/SSP3890882
SSP3890883;BASIAS;IDF9301826;;"5 rue RIGAUD, ex 1 rue RIGAUD";93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4216743;48.93269;https://fiches-risques.brgm.fr/georisques/casias/SSP3890883
SSP3890908;BASIAS;IDF9301851;;44 rue COMMANDANT ROLLAND du;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4413023;48.933033;https://fiches-risques.brgm.fr/georisques/casias/SSP3890908
SSP3890884;BASIAS;IDF9301827;;"18 route FLANDRE de, actuelle avenue de la DIVISION LECLERC";93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4228616;48.932552;https://fiches-risques.brgm.fr/georisques/casias/SSP3890884
SSP3890885;BASIAS;IDF9301828;;12 avenue DIVISION LECLERC de la;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4233246;48.93197;https://fiches-risques.brgm.fr/georisques/casias/SSP3890885
SSP3890886;BASIAS;IDF9301829;;16 avenue GARE de la;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4247577;48.931984;https://fiches-risques.brgm.fr/georisques/casias/SSP3890886
SSP3890887;BASIAS;IDF9301830;;18 avenue GARE de la;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.424989;48.931564;https://fiches-risques.brgm.fr/georisques/casias/SSP3890887
SSP3890888;BASIAS;IDF9301831;;"34 rue FLANDRE de, actuelle avenue de la DIVISION LECLERC";93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4247465;48.93336;https://fiches-risques.brgm.fr/georisques/casias/SSP3890888
SSP3890889;BASIAS;IDF9301832;;26 rue ANIZAN CAVILLON;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4237258;48.935123;https://fiches-risques.brgm.fr/georisques/casias/SSP3890889
SSP3890890;BASIAS;IDF9301833;;15 rue REPUBLIQUE de la;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.4245462;48.93597;https://fiches-risques.brgm.fr/georisques/casias/SSP3890890
SSP3890891;BASIAS;IDF9301834;;8 rue ANIZAN CAVILLON;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4251046;48.93516;https://fiches-risques.brgm.fr/georisques/casias/SSP3890891
SSP3890892;BASIAS;IDF9301835;;"64 avenue DIVISION LECLERC de la ; 2 rue CAMILLE DRAMART";93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Géocodage non vérifié;2.42651;48.934933;https://fiches-risques.brgm.fr/georisques/casias/SSP3890892
SSP3890893;BASIAS;IDF9301836;;70 avenue DIVISION LECLERC de la;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4267247;48.935276;https://fiches-risques.brgm.fr/georisques/casias/SSP3890893
SSP3890894;BASIAS;IDF9301837;;"22 route FLANDRE de, actuelle avenue de la DIVISION LECLERC";93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Géocodage non vérifié;2.4281857;48.936085;https://fiches-risques.brgm.fr/georisques/casias/SSP3890894
