code_metier;nom_etablissement;adresse;code_postal;code_insee;nom_commune;code_departement;nom_departement;code_region;nom_region;etat_activite;x_wgs84;y_wgs84;fiche_risque
SSP3894041;LAMINAGE;rue GENERAL GALLIENI;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4362836;48.900917;https://fiches-risques.brgm.fr/georisques/casias/SSP3894041
SSP3894042;CONSTRUCTION METALLIQUE;54 rue GALLIENI;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4373364;48.902184;https://fiches-risques.brgm.fr/georisques/casias/SSP3894042
SSP3894043;ACIERIE;47 rue CHARLES NODIER;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4011579;48.88871;https://fiches-risques.brgm.fr/georisques/casias/SSP3894043
SSP3894044;TREFILERIE D'ACIER;112 rue LANDY;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3423307;48.91399;https://fiches-risques.brgm.fr/georisques/casias/SSP3894044
SSP3894045;ACIERIE;11 rue GOUTTE d'OR;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3830476;48.903072;https://fiches-risques.brgm.fr/georisques/casias/SSP3894045
SSP3894046;ACIERIE;45 rue PARIS;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4160678;48.86602;https://fiches-risques.brgm.fr/georisques/casias/SSP3894046
SSP3894047;DISSOLUTION DE CAOUTCHOUC;59 rue PARIS;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4157674;48.86566;https://fiches-risques.brgm.fr/georisques/casias/SSP3894047
SSP3894048;MECANIQUE;71 rue PARIS;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4154675;48.86559;https://fiches-risques.brgm.fr/georisques/casias/SSP3894048
SSP3894049;FABRICATION DE COMPTOIRS EN ETAIN;58 rue PARIS;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4161625;48.86559;https://fiches-risques.brgm.fr/georisques/casias/SSP3894049
SSP3894051;FAÇONNAGE et MONTAGE DE TUYAUTERIES ET CHAUDRONNERIE INDUSTRIELLES;12 rue VERDUN;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4180534;48.930363;https://fiches-risques.brgm.fr/georisques/casias/SSP3894051
SSP3894052;TOLERIE INDUSTRIELLE;14 rue VERDUN;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4178488;48.930428;https://fiches-risques.brgm.fr/georisques/casias/SSP3894052
SSP3894053;FABRICATION DE PARATONNERRE;52 rue VERDUN;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4144797;48.93174;https://fiches-risques.brgm.fr/georisques/casias/SSP3894053
SSP3894054;AFFINAGE DE METAUX;56 avenue FLANDRE;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4117887;48.921196;https://fiches-risques.brgm.fr/georisques/casias/SSP3894054
SSP3894055;MIROITERIE;1 rue ETOILE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.42473;48.908558;https://fiches-risques.brgm.fr/georisques/casias/SSP3894055
SSP3894056;RECUPERATION DE PAPIERS;8 rue VERDUN;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4193637;48.93037;https://fiches-risques.brgm.fr/georisques/casias/SSP3894056
SSP3894058;CHAUFFERIE;54 rue LENAIN DE TILLEMONT;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4589245;48.86121;https://fiches-risques.brgm.fr/georisques/casias/SSP3894058
SSP3894059;LAVERIE;26 rue LENAIN DE TILLEMONT;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4564579;48.861294;https://fiches-risques.brgm.fr/georisques/casias/SSP3894059
SSP3894060;POLISSAGE DES METAUX;10 rue LOUISE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4577117;48.872498;https://fiches-risques.brgm.fr/georisques/casias/SSP3894060
SSP3894061;TOLERIE INDUSTRIELLE;149 rue GAMBETTA;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4194055;48.873142;https://fiches-risques.brgm.fr/georisques/casias/SSP3894061
SSP3894064;FONDERIE (METAUX);35 route GONESSE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3657486;48.946575;https://fiches-risques.brgm.fr/georisques/casias/SSP3894064
SSP3894065;"FABRICATION D'APPAREILS DE DEMARRAGE ; FABRICATION D'APPAREILS ELECTRIQUES";28 rue KLEBER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4352949;48.85614;https://fiches-risques.brgm.fr/georisques/casias/SSP3894065
SSP3894066;FONDERIE DE METAUX ET ALLIAGES;14 avenue REPUBLIQUE;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4144683;48.862957;https://fiches-risques.brgm.fr/georisques/casias/SSP3894066
SSP3894068;FONDERIE DE CUIVRE;161 avenue GAMBETTA;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4202518;48.87386;https://fiches-risques.brgm.fr/georisques/casias/SSP3894068
SSP3894069;FONDERIE (METAUX);24 rue CHARLES GRAINDORGE;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4185271;48.86949;https://fiches-risques.brgm.fr/georisques/casias/SSP3894069
SSP3894070;BRASSERIE;18 rue CHARLES GRAINDORGE;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4183085;48.869232;https://fiches-risques.brgm.fr/georisques/casias/SSP3894070
SSP3894071;FONDERIE DE METAUX;204 avenue PASTEUR;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4237323;48.876133;https://fiches-risques.brgm.fr/georisques/casias/SSP3894071
SSP3894072;FABRICATION DE BOUGIES D'ALLUMAGE;94 rue FRANÇOIS ARAGO;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.428323;48.85174;https://fiches-risques.brgm.fr/georisques/casias/SSP3894072
SSP3894073;FABRICATION DE TONNEAUX ET FUTS EN FER;30 rue DEZOBRY;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.348517;48.938675;https://fiches-risques.brgm.fr/georisques/casias/SSP3894073
SSP3894074;"FONDERIE DE FER ; DEPOT DE FERRAILLES";25 avenue JEAN LOLIVE;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.399142;48.890663;https://fiches-risques.brgm.fr/georisques/casias/SSP3894074
SSP3894075;FORGES;75 avenue PETITS PONTS;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4085248;48.90026;https://fiches-risques.brgm.fr/georisques/casias/SSP3894075
SSP3894077;FABRICATION D'APPAREILS DE LEVAGE;45 rue CHARLES NODIER;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4010892;48.888496;https://fiches-risques.brgm.fr/georisques/casias/SSP3894077
SSP3894078;BRASSERIE;83 avenue GENERAL LECLERC;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.410107;48.900322;https://fiches-risques.brgm.fr/georisques/casias/SSP3894078
SSP3894079;FORGES et HAUTS FOURNEAUX;55 rue CARTIER BRESSON;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4014754;48.902416;https://fiches-risques.brgm.fr/georisques/casias/SSP3894079
SSP3894081;TRAVAIL DU BOIS;118 boulevard THEOPHILE SUEUR;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.468804;48.865604;https://fiches-risques.brgm.fr/georisques/casias/SSP3894081
SSP3894082;NICKELAGE;77 rue SAINT-MANDE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.416915;48.8503;https://fiches-risques.brgm.fr/georisques/casias/SSP3894082
SSP3894085;DECOUPAGE DES METAUX;28 rue SAINT-VICTOR;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.45663;48.870502;https://fiches-risques.brgm.fr/georisques/casias/SSP3894085
SSP3894086;TOLERIE - SERRURERIE INDUSTRIELLE DE PRECISION;205 rue ROMAINVILLE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4484746;48.875023;https://fiches-risques.brgm.fr/georisques/casias/SSP3894086
SSP3894088;DECHETTERIE COMMUNALE;180 rue RUFFINS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4779115;48.86161;https://fiches-risques.brgm.fr/georisques/casias/SSP3894088
SSP3894089;DECOLLETAGE DES METAUX ET ALLIAGES;185 rue ROMAINVILLE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4464643;48.872257;https://fiches-risques.brgm.fr/georisques/casias/SSP3894089
SSP3894090;DECOLLETAGE ET PETITE MECANIQUE;96 rue SAINT-DENIS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4548895;48.872383;https://fiches-risques.brgm.fr/georisques/casias/SSP3894090
SSP3894091;TRAVAIL DU BOIS;218 rue ROMAINVILLE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4487345;48.875393;https://fiches-risques.brgm.fr/georisques/casias/SSP3894091
SSP3894093;FABRICATION DE RESSORTS;27 rue ROCHES;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4658608;48.871292;https://fiches-risques.brgm.fr/georisques/casias/SSP3894093
SSP3894094;TOLERIE INDUSTRIELLE;78 rue ROCHES;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.465001;48.87096;https://fiches-risques.brgm.fr/georisques/casias/SSP3894094
SSP3894095;DEPOT DE FERRAILLES;150 rue ROMAINVILLE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4469683;48.872047;https://fiches-risques.brgm.fr/georisques/casias/SSP3894095
SSP3894096;TRAVAIL DU BOIS;11 bis rue ROCHEBRUNE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4499288;48.866955;https://fiches-risques.brgm.fr/georisques/casias/SSP3894096
SSP3894097;TRAVAIL DU BOIS;26 rue ROCHEBRUNE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.450391;48.86646;https://fiches-risques.brgm.fr/georisques/casias/SSP3894097
SSP3894098;TRAVAIL DU BOIS;58 rue ROCHEBRUNE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4533062;48.86572;https://fiches-risques.brgm.fr/georisques/casias/SSP3894098
SSP3894099;TRAVAIL DU BOIS;6 rue ROCHEBRUNE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.44798;48.867165;https://fiches-risques.brgm.fr/georisques/casias/SSP3894099
SSP3894100;TRAVAIL DES METAUX ET ALLIAGES;28 rue ROCHEBRUNE;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4505951;48.86636;https://fiches-risques.brgm.fr/georisques/casias/SSP3894100
SSP3894101;ENTREPOT DE FERS ET METAUX;15 bis avenue PRESIDENT WILSON;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3580837;48.900578;https://fiches-risques.brgm.fr/georisques/casias/SSP3894101
SSP3894102;;Impasse MONTJOIE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3630826;48.913177;https://fiches-risques.brgm.fr/georisques/casias/SSP3894102
SSP3894104;ENTREPOT DE FERS ET METAUX;21 avenue MICHELET;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3471327;48.911236;https://fiches-risques.brgm.fr/georisques/casias/SSP3894104
SSP3894105;CHAUDRONNERIE;3 rue BAILLY;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3569965;48.910877;https://fiches-risques.brgm.fr/georisques/casias/SSP3894105
SSP3894106;"CONSTRUCTIONS METALLIQUES ; TUBES FER ET ACIER";46 avenue PETITS PONTS;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3985853;48.892685;https://fiches-risques.brgm.fr/georisques/casias/SSP3894106
SSP3894107;"CONSTRUCTION METALLIQUE ; CHAUDRONNERIE";2 rue PETIT DRANCY;93700;93029;DRANCY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.440897;48.921974;https://fiches-risques.brgm.fr/georisques/casias/SSP3894107
SSP3894109;DEPOT DE POUDRETTE;rue POISSONNIERS;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.348824;48.90872;https://fiches-risques.brgm.fr/georisques/casias/SSP3894109
SSP3894110;PRODUCTION DE GLACE;rue ROSIERS;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3402698;48.904152;https://fiches-risques.brgm.fr/georisques/casias/SSP3894110
SSP3894111;GARAGE AUTOMOBILE;rue PONT BLANC;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3947315;48.921215;https://fiches-risques.brgm.fr/georisques/casias/SSP3894111
SSP3894112;CHAUDRONNERIE;55 rue STRASBOURG;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3657563;48.93609;https://fiches-risques.brgm.fr/georisques/casias/SSP3894112
SSP3894113;"CONSTRUCTION METALLIQUE ; FABRICATION DE GAZOGENES";1 bis rue BILLAUT;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3862097;48.92817;https://fiches-risques.brgm.fr/georisques/casias/SSP3894113
SSP3894116;"CONSTRUCTION METALLIQUE ; MATERIEL DE CHEMIND DE FER";155 rue CHAPELLE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3475132;48.903458;https://fiches-risques.brgm.fr/georisques/casias/SSP3894116
SSP3894118;CONSTRUCTIONS METALLIQUES;5 rue ARAGO;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3253188;48.905815;https://fiches-risques.brgm.fr/georisques/casias/SSP3894118
SSP3894119;TRAVAIL DU BOIS;57 rue CARTIER BRESSON;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4003973;48.90204;https://fiches-risques.brgm.fr/georisques/casias/SSP3894119
SSP3894121;FABRICATION DE PETRINS MECANIQUES;87 rue CARTIER-BRESSON;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.404951;48.900345;https://fiches-risques.brgm.fr/georisques/casias/SSP3894121
SSP3894122;ATELIERS DE CHEMIN DE FER;rue CARTIER BRESSON;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4065595;48.899517;https://fiches-risques.brgm.fr/georisques/casias/SSP3894122
SSP3894124;FABRICATION DE CONDENSEURS;24 rue CHAPELLE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3361363;48.911865;https://fiches-risques.brgm.fr/georisques/casias/SSP3894124
SSP3894125;CONSTRUCTION DE VOIES FERREES;16 Quai SEINE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3221374;48.915176;https://fiches-risques.brgm.fr/georisques/casias/SSP3894125
SSP3894126;MECANIQUE;20 rue JEAN JAURES;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4146514;48.866814;https://fiches-risques.brgm.fr/georisques/casias/SSP3894126
SSP3894127;FONDERIE DE METAUX NON FERREUX;40 rue JEAN JAURES;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.415225;48.867462;https://fiches-risques.brgm.fr/georisques/casias/SSP3894127
SSP3894128;MECANIQUE;12 rue JEAN BAPTISTE SEMANAZ;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4019845;48.884743;https://fiches-risques.brgm.fr/georisques/casias/SSP3894128
SSP3894129;"GARAGE ; DLI";15 boulevard JEAN JAURES;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3370097;48.91417;https://fiches-risques.brgm.fr/georisques/casias/SSP3894129
SSP3894130;CONSTRUCTIONS MECANIQUES;95 avenue MICHELET;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3445396;48.904583;https://fiches-risques.brgm.fr/georisques/casias/SSP3894130
SSP3894132;FABRICATION DE TRANSPORTEURS MECANIQUES;92 rue ARAGO;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3212414;48.901073;https://fiches-risques.brgm.fr/georisques/casias/SSP3894132
SSP3894133;CONTRUCTION DE MACHINES;96 avenue PRESIDENT WILSON;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.359287;48.907207;https://fiches-risques.brgm.fr/georisques/casias/SSP3894133
SSP3894134;FABRICATION DE MACHINES A IMPRIMER;149 avenue PRESIDENT WILSON;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3572962;48.90952;https://fiches-risques.brgm.fr/georisques/casias/SSP3894134
SSP3894135;MECANIQUE;23 rue CARTIER BRESSON;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.39718;48.903522;https://fiches-risques.brgm.fr/georisques/casias/SSP3894135
SSP3894136;DECOLLETAGE;87 avenue JEAN JAURES;93320;93057;LES PAVILLONS SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.5024943;48.90528;https://fiches-risques.brgm.fr/georisques/casias/SSP3894136
SSP3894137;MECANIQUE ET OUTILLAGE DE PRECISION;8 Allée AVENIR;93320;93057;LES PAVILLONS SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.507249;48.911415;https://fiches-risques.brgm.fr/georisques/casias/SSP3894137
SSP3894138;STATION SERVICE;118 avenue ARISTIDE BRIAND;93320;93057;LES PAVILLONS SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.502015;48.908844;https://fiches-risques.brgm.fr/georisques/casias/SSP3894138
SSP3894139;IMPRIMERIE;149 avenue ARISTIDE BRIAND;93320;93057;LES PAVILLONS SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.5074084;48.910103;https://fiches-risques.brgm.fr/georisques/casias/SSP3894139
SSP3894149;TRAVAIL DES METAUX;91 rue HENRI BARBUSSE;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4187696;48.884373;https://fiches-risques.brgm.fr/georisques/casias/SSP3894149
SSP3894150;TOLERIE;44 rue HENRI BARBUSSE;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4158337;48.881767;https://fiches-risques.brgm.fr/georisques/casias/SSP3894150
SSP3894140;"COMBUSTIBLES FIOUL, BOIS, CHARBON";256 avenue ARISTIDE BRIAND;93320;93057;LES PAVILLONS SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.5148594;48.910732;https://fiches-risques.brgm.fr/georisques/casias/SSP3894140
SSP3894141;FABRICATION DE SALAISONS;78 avenue ARISTIDE BRIAND;93320;93057;LES PAVILLONS SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4977155;48.908157;https://fiches-risques.brgm.fr/georisques/casias/SSP3894141
SSP3894142;MECANIQUE;2 rue CHASSAGNOLLE;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4151824;48.874977;https://fiches-risques.brgm.fr/georisques/casias/SSP3894142
SSP3894143;CONSTRUCTIONS MECANIQUES;12 boulevard FELIX FAURE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3573625;48.93842;https://fiches-risques.brgm.fr/georisques/casias/SSP3894143
SSP3894145;FABRICATION DE BOUGIES D'ALLUMAGE;124 bis rue PARIS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3571317;48.941425;https://fiches-risques.brgm.fr/georisques/casias/SSP3894145
SSP3894146;FABRICATION DE DISTRIBUTEURS D'ESSENCE;18 rue UNION;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.383917;48.928474;https://fiches-risques.brgm.fr/georisques/casias/SSP3894146
SSP3894147;"TRAVAIL DES METAUX ; FABRICATION DE PULVERISATEURS";19 rue AVENIR;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.41481;48.88103;https://fiches-risques.brgm.fr/georisques/casias/SSP3894147
SSP3894148;EMPLOI DE MATIERES PLASTIQUES ET DECOUPAGE DES METAUX ET ALLIAGES;31 avenue HENRI BARBUSSE;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4151103;48.881344;https://fiches-risques.brgm.fr/georisques/casias/SSP3894148
SSP3894154;TAILLANDERIE;15 rue SUGER;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3475614;48.938602;https://fiches-risques.brgm.fr/georisques/casias/SSP3894154
SSP3894156;BOBINAGE ELECTRIQUE;21 Allée PAVILLONS;93130;93053;NOISY LE SEC;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4645996;48.89514;https://fiches-risques.brgm.fr/georisques/casias/SSP3894156
SSP3894157;FABRICATION DE PILES ELECTRIQUES;46 rue BEAUREPAIRE;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4084134;48.889317;https://fiches-risques.brgm.fr/georisques/casias/SSP3894157
SSP3894158;FABRICATION DE MOTEURS;81 rue PARIS;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4123938;48.8791;https://fiches-risques.brgm.fr/georisques/casias/SSP3894158
SSP3894161;MIROIRS METALLIQUES;20 rue GOULET;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3779411;48.91397;https://fiches-risques.brgm.fr/georisques/casias/SSP3894161
SSP3894162;FABRICATION D'INSTRUMENTS DE PESAGE;29 rue FRATERNITE;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4220166;48.861477;https://fiches-risques.brgm.fr/georisques/casias/SSP3894162
SSP3894163;FABRICATION D'EPINGLES A CHEVEUX;21 rue FRANÇOIS ARAGO;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4188924;48.89274;https://fiches-risques.brgm.fr/georisques/casias/SSP3894163
SSP3894164;OUTILLAGE DE PRECISION;4 rue DU PORTAL;93250;93077;VILLEMOMBLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.5020576;48.892826;https://fiches-risques.brgm.fr/georisques/casias/SSP3894164
SSP3894167;OUTILLAGE;111 rue CHAPELLE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3430803;48.906956;https://fiches-risques.brgm.fr/georisques/casias/SSP3894167
SSP3894168;DECORATION SUR METAUX;82 rue VINCENNES;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4192102;48.862125;https://fiches-risques.brgm.fr/georisques/casias/SSP3894168
SSP3894171;POLISSAGE DES METAUX;57 rue NOISY-LE-SEC;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4138172;48.873775;https://fiches-risques.brgm.fr/georisques/casias/SSP3894171
SSP3894172;TOLERIE - CHAUDRONNERIE;231 rue NOISY-LE-SEC;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.424936;48.87847;https://fiches-risques.brgm.fr/georisques/casias/SSP3894172
SSP3894173;FONDERIE DE METAUX ET ALLIAGES;223 rue NOISY-LE-SEC;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4244318;48.87848;https://fiches-risques.brgm.fr/georisques/casias/SSP3894173
SSP3894174;FONDERIE DE METAUX ET ALLIAGES;171 rue NOISY-LE-SEC;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4187303;48.877026;https://fiches-risques.brgm.fr/georisques/casias/SSP3894174
